id,title,description,handle,publishedAt,thumbnailUrl,country,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCNXIWPG5BOYeQAO8Bb9wfGg,Peace with Rhys,"A guy with a crazy idea that animals shouldn't suffer for our taste buds.  I create educational content on animal rights, animal agriculture, and veganism that you can use in your own activism.  You don't have to be an activist or even a vegan to enjoy my content, because the unique editing and humour is enough to get you hooked.  If you want to see me talk to people on the streets about legalising dog meat, go in depth on why animal agriculture is abhorrent, or point and laugh at cognitive dissonance in the media, this channel is for you.  Don't forget to subscribe! ",peacewithrhys,2020-11-06T15:03:49.084425Z,https://yt3.ggpht.com/MsEHM9ddHLfhiskAlN55sywbxrlB5t0Jl6Ep0isNYRZOLro7MJRNnPOBX7j9BwW20Q4v9MUepw=s240-c-k-c0x00ffffff-no-rj,GB,203317,2570,FALSE,70
UCJBry7T2R1WeipWMBWKJ7Rg,Unnatural Vegan,"I’ve been vegan for about 15 years (in 2024). My husband has been vegan even longer, & our 3 young children since birth. I’m really not a fan of family vlogging, so you won’t see any of them here.  I make some fun, food-centric videos, like my “awesome & awful” product reviews & what I ate todays. Occasionally I’ll post a recipe or two, but what I’m most known for are my deep dives into vegan nutrition, environmentalism, & ethics, as well as my reactions to videos by fellow ""influencers.""  And I love analyzing stupid supplements & other health scams! Like Athletic Greens. Don't buy Athletic Greens.  My ultimate goal here is to spread veganism in an honest way, sans dogma or propaganda. I want to help people see why eating fewer animal products is so important for animals, for the environment, & for our health, & I want to help those who are already vegan, stay vegan. But I won’t do that by demonizing meat-eaters, cherry-picking studies, or exaggerating the benefits of a vegan diet.💚 ",unnaturalvegan,2009-06-01T18:44:17Z,https://yt3.ggpht.com/ytc/AIdro_kPVP5Ag9BjqEkypjjwwo3-ZYNbzRYvoYoBM7Sj8EVR0A=s240-c-k-c0x00ffffff-no-rj,US,62401276,258000,FALSE,849
UCLVj9SGD0oMFvNq6sS9wD7Q,Vegan Friendly,,atidtivoni,2012-10-01T11:04:49Z,https://yt3.ggpht.com/r6ZLT3e2qvJQQPaamPoYBO8TldMsY0OkKd7eN0h7SJrBPk_oxThzwOphX_pNXI_oAoRlWMt3IWU=s240-c-k-c0x00ffffff-no-rj,IL,7676631,7590,FALSE,362
UCEjkioV3LO_OIUaSWRxFZ3A,Cheap Lazy Vegan,"How to live a cheap lazy vegan lifestyle!!! Join me, whether you are a vegan, a vegan enthusiast, a vegetarian, a non-vegan interested in a more sustainable and ethical lifestyle.... whoever you may be :)  www.thecheaplazyvegan.com",cheaplazyvegan,2015-03-19T22:30:55Z,https://yt3.ggpht.com/R4OcB7QipTougJjvFLg1NYYBmPbGuyhlWAi-rBz3BdKekOVMij25w_7-S079leaVquswr155Bgg=s240-c-k-c0x00ffffff-no-rj,CA,60228776,792000,FALSE,1088
UC80facrUfOSKTiiMA6V6Owg,Ela Vegan,"Hello, and welcome to my YouTube account. My name is Michaela Vais, I’m a passionate food blogger, recipe developer, food photographer, and author of the cookbook ""Simple and Delicious Vegan"". I share easy vegan and gluten-free recipes on my blog, https://elavegan.com ❤️  You can also find me on Instagram @elavegan https://www.instagram.com/elavegan/  I love to spend time in nature (especially on the beach) and I have a big heart for animals. I stopped eating meat when I was 6 years old and became a vegan in September 2011.  Going vegan was the best decision in my life. Knowing that I don’t participate in the torture and exploitation of farm animals brought inner peace to myself. I feel much more energized since eating plant-based food, I lost some weight and I cured my cystic acne!  “Eating plants is not a sacrifice, it’s a pleasure and a conscious choice to honor your body, mind and soul” by @elavegan",elavegan,2015-06-10T15:21:08Z,https://yt3.ggpht.com/ZJKoTVaH13umv87iCQwKIQm4w_G8Bzf5p13lA4ObNpkqnCY64ZigJr-hW34f3OWZKtlRUmgjMA=s240-c-k-c0x00ffffff-no-rj,DO,6758492,69800,FALSE,435
UCAbKLYEuTR1riockIgAWBiw,Sarah's Vegan Kitchen,"Welcome to my vegan kitchen! I'm passionate about showing people how to live a healthy, balanced, plant-based lifestyle. I love trying weird vegan foods and recipes and creating recipes that help fuel my active lifestyle.",sarahsvegankitchen,2015-10-05T20:27:29Z,https://yt3.ggpht.com/ytc/AIdro_lA446N-GyLu1eb87CyPaq1odZXvuaia1NQkZJwQ2Wt9BA=s240-c-k-c0x00ffffff-no-rj,US,55893270,480000,FALSE,330
UCbtL081gMwgoxn3Oz76PyBw,So Vegan,👩🏽‍🤝‍👨🏻 by Roxy Pope + Ben Pook 🌱 good for you + good for the planet 📱 download the SO VEGAN App 📚 order our cookbook EASY 📧 info@wearesovegan.com,sovegan,2016-11-14T16:38:49Z,https://yt3.ggpht.com/ytc/AIdro_kM2ng-KZ5-MBhzFVp_KVQOob4_emlA-xAJG65xz5O5VpQ=s240-c-k-c0x00ffffff-no-rj,GB,4781562,46200,FALSE,227
UCkq2gEWE-i647M71bh7zDxA,Sustainably Vegan,"Advocating a low impact lifestyle: sustainability, plant-based, and ethical. Business email: info@immylucas.com  Videos are uploaded on Thursdays and Sundays, and cover subjects from zero waste swaps, food prep for the week & monthly, minimalism and plant based recipes.  I believe in the importance of intersectionality and inclusivity, which is why my channel is meant for everyone, whoever you are.   If my values align with yours, please subscribe to my channel and click the notification bell so we can build a community and spread the word together.   New here? I'd recommend starting with my 100 SUSTAINABLE SERIES which can be found on my channel's homepage.",sustainablyvegan,2014-06-27T19:59:35Z,https://yt3.ggpht.com/s3kNkL6RqyGAnsPeO4d3TrJOyx9yKCM-Zy83YlJHfjzlEJpI2bNW-PTuaB3yU52nfYSe9vEwaQ=s240-c-k-c0x00ffffff-no-rj,US,48479829,328000,FALSE,615
UChrMFpB24QDlV88iBzVUFsw,So You're Dating A Vegan,"We are Duncan (vegan) and Liz (not vegan). We cook plant-based meals together, go out to restaurants and food festivals, and navigate the challenges of a ""mixed diet"" relationship. New videos when we have time to make them :)  FAVE GEAR:   Big camera: Sony a7 iii Little camera: Sony rx100 iv On camera mic: Sennheiser MKE 440 Wireless mic kits: Sennheiser G3 Wireless lavs: Countryman B3 Audio recorder: Zoom H5",soyouredatingavegan,2014-09-12T14:08:40Z,https://yt3.ggpht.com/ytc/AIdro_k6-Nc05U6IfdGcguB2vsquRh4uqWZDx_2k39Rj10_qIgc=s240-c-k-c0x00ffffff-no-rj,US,4240285,45700,FALSE,170
UCqrY0rZ_CU5qmKLUxlHhFMw,Say What! It’s Vegan?," 🍽️ Welcome to the Flavorful World of Chef Joya! 🌟 Dive into a culinary adventure like no other! 🌍 Join me for mouthwatering cooking videos, tantalizing food photos for meal inspiration, and epic food journeys that’ll leave your taste buds tingling with excitement. 📸🍔🌮  Meet Personal Chef Adjoa Courtney, affectionately known as Chef Joya, hailing from the vibrant food scene of Charlotte, NC. 🍃👩‍🍳 While her specialty is crafting delectable vegan cuisine, her love for food knows no bounds - she whips up culinary delights for everyone! 🌱🍖  Craving a recipe from those tempting pics or videos? 🤤 Simply drop a comment, and Chef Joya will gladly share her kitchen secrets with you! 💬👩‍🍳  Join our foodie party and discover the art of cooking and savoring every bite like nobody’s watching! 🎉👀  For brand partnerships or media inquiries, reach out to chefjoya@cookingwithjoya.com. Let’s create delicious memories together! 🤝🍽️🎥  Website https://cookingwithjoya.com/ Cookbooks and Seasonings ",saywhatitsvegan,2017-12-19T14:23:40Z,https://yt3.ggpht.com/G_Yh_L0dbtuvd2xVpYEbBWtE7Tl4t9QMS92DuUNFQ26DwFpivAhLRkL3nwMSJWO5AruRvHvXqUw=s240-c-k-c0x00ffffff-no-rj,,3964346,61000,FALSE,551
UCSC8SLylGt1v6lbrutdH9Bw,The Easy Vegan,"I like animals so I don't cook them or their bodily fluids. If that interests you, consider subscribing :)",theeasyvegan,2016-02-23T12:46:52Z,https://yt3.ggpht.com/ytc/AIdro_mxA2vVAVQcdgadfXF0KZxed4ahnzoQQ6JiMcm2HJDcYSI=s240-c-k-c0x00ffffff-no-rj,GB,8452827,283000,FALSE,26
UC1NJu6ecBwCYWIOJbARYnIA,Those Vegan Guys,"Down to earth veganism with Paul & Jason.  We're a married couple from Manchester who love to share our passion for vegan living with recipes, reviews, chats, fitness, fun and the odd appearance of our cat Isis.    We'd love a like and a subscribe, of course.   Thanks so much for taking a look.   Paul & Jason. xx  Those Vegan Guys PO Box 787 OLDHAM OL1 9TH  info@thoseveganguys.com http://thoseveganguys.com",thoseveganguys,2015-12-21T09:23:05Z,https://yt3.ggpht.com/kx-CXuOvrrzrFF2V9SIEMLEE4dLqp33n0jQxN38rXmJS60eaygUveyG0v3kavG-14AhmqVLO43k=s240-c-k-c0x00ffffff-no-rj,GB,4396228,17400,FALSE,1672
UCWHMNEyuD444gXZ_S4IN2zQ,The Vegan Zombie,"I do a fun-filled vegan cooking show set in the zombie apocalypse. Also, travel, vegan lifestyle, shopping on a budget, product reviews & VLOGS. You  might even see some tips and tricks on how to stay safe from zombies and silly videos of my dogs, Indy and Zekey... I have been vegan for most of my life and I share my daily content to my IG account @theveganzombie. I'm the director of (A44), my vegan horror feature movie, which is currently in post-production! Oh yeah, and check out TVZ's award winning cookbook: http://theveganzombie.com/shop/  Send stuff to: The Vegan Zombie PO Box 2194 Liverpool, NY 13089",theveganzombie,2009-05-06T14:28:34Z,https://yt3.ggpht.com/a2XRCxfKjA9Zue2sxR1IP60zz5jcbulr42Y0nQni-nGC0NiNz1T0Hi8UT5Nq8Ajf3kd5wSgWcg=s240-c-k-c0x00ffffff-no-rj,US,15724706,175000,FALSE,1153
UCjL9fu714QdyrkleaHX5-sw,The Vegan Corner,"Hello and welcome to The Vegan Corner- a cookery YouTube channel devoted to delicious food with no compromise.  We are convinced that the less you mess with ingredients, the healthier the final dish will be. But this doesn't mean that we don't like to treat ourselves with more elaborate or gourmet dishes- we don't have the power of super-resistance after all!  After being chefs for many years, we are proud to be the first professional cookery YouTube channel dedicated entirely to plant-based cuisine. We are absolutely delighted to provide you with healthy and tasty options that will turn every meal into a mouth-watering feast.  We hope that you find our channel helpful and wish you all the best exploring our recipes.  Thanks for visiting us!",thevegancorner,2014-05-27T21:54:44Z,https://yt3.ggpht.com/ytc/AIdro_kkh3x73ry8NCf7iB0BpdzSteqvWuvSF6Q0_LhKu3Rb3b8=s240-c-k-c0x00ffffff-no-rj,GB,22387162,356000,FALSE,158
UCm8NeCZuwwle-ZoYowwe9gA,The Vegan Roadie,"The Vegan Roadie is an original plant-based travel and culinary series in the style of the Food Network show Diners, Drive Ins and Dives hosted by chef and cookbook author, Dustin Harder. The series is a trilogy consisting of 27 television quality episodes. The first two seasons focus on North America while the third and final season for youtube offers up an unprecedented look at plant-based eats in one of the world's most popular tourist destinations, Italy.   You can find out more about the show, Dustin and his cookbook, The Simply Vegan Cookbook at veganroadie.com   Follow the host! You can keep up with Dustin on Facebook, Instagram and Twitter: @TheVeganRoadie  Check the ""events"" tab at veganroadie.com to see if Dustin is presenting or teaching class in a city near you!",theveganroadie,2014-06-08T19:24:48Z,https://yt3.ggpht.com/ytc/AIdro_kP3jDwVTUJzu-TqcvcXTZJ5imxELEqltvWIFJ7G7sDKw=s240-c-k-c0x00ffffff-no-rj,,384873,10600,FALSE,164
UCUH-zJb20-g-o32_8ITpfEQ,The Kampung Vegan,"Hello, my name is Elliz! I share all your favourite Malaysian food but vegan!   When I started eating a plant based diet in 2018, I couldn't find many kampung (village) Malaysian plant based recipes so I had to develop my own by experimenting with different ingredients. I started this journey to share my knowledge with you so you can continue having Malaysian comfort food without compromising on flavour!  My Tok Mah (grandmother) is the biggest influence on my taste of food and cooking style. I have so many childhood memories of Tok Mah's Perlis influenced cooking. From roti nyok breakfasts, cekodok pisang for tea and kari for dinner. These recipes have all been passed down to my mum and me.  I hope you enjoy your time here and feel inspired to try your hand at some vegan kampung food. Happy cooking!  Love, Elliz, the Kampung Vegan ",thekampungvegan,2021-06-25T05:49:57.838071Z,https://yt3.ggpht.com/59phflPuEI099wN22kck4_c9gVt7xo7vWTVgYWn99p6P4F89zCGYBFXvrbmhgyEzGWMLBL8_iW0=s240-c-k-c0x00ffffff-no-rj,MY,1766215,24100,FALSE,151
UCG4_CuCJumNDaq1AElYXIRA,Vegan Earth,"Bizim dışımızdaki hayvanların haklarına saygılı, kendimiz ve dünya için daha sağlıklı ve sürdürülebilir bir yaşamın aslında ne kadar mümkün olduğunu anlatmaya çalışıyorum.",veganearth,2017-10-20T22:04:00Z,https://yt3.ggpht.com/ytc/AIdro_nvBNMDoX9toKGPurtQ3ermMAL9QcOYR6g5CrBlWXUbutQ=s240-c-k-c0x00ffffff-no-rj,TR,1013707,16600,FALSE,155
UCZoHGo5fFAVhYAEJmAIAobQ,Vegan Richa,"Hi! I am Richa. 🙌 I share easy vegan recipes on VeganRicha.com. My recipes are wildly flavorful, some simple and some innovative! I cover many cuisines on the website and favor complex flavors and whole foods like beans, lentils, nuts, seeds, veggies, whole grains and more.   ❤️ Thank you for being here!  Check out more than 1500 recipes here ➡️ https://www.veganricha.com/recipes  ✅ Subscribe to my channel: https://www.youtube.com/veganricharecipes?sub_confirmation=1  📖 CHECK OUT MY COOKBOOKS: https://www.veganricha.com/mybooks/  ✦ ✧✦ ✧✦ ✧✦ ✧✦ ✧✦ ✧✦ ✧✦ ✧✦ ✧✦ ✧✦ ✧✦ ✧✦ ✧✦ ✧✦ ✧✦ ✧  💌 Connect with me!  Facebook: https://www.facebook.com/VeganRicha Instagram: https://instagram.com/veganricha Twitter: https://www.twitter.com/veganricha My website: https://veganricha.com ",veganricharecipes,2015-05-07T00:59:20Z,https://yt3.ggpht.com/zmExy--xBJKZP3mQoCNIflr_Spa13Vaikak0ACcGw22iuC1z6OMPx3S37AtluhtZDi_Jbw6o=s240-c-k-c0x00ffffff-no-rj,US,4570231,49700,FALSE,1191
UCA1IQ5G5-OhTn6fyv1EwKYQ,Raw Vegan Rising,"Heal, detoxify and regenerate with a raw vegan diet and lifestyle! I work to help others see their own potential through living food, self love and a compelling vision for themselves.",rawveganrising,2014-02-06T16:34:20Z,https://yt3.ggpht.com/ytc/AIdro_m5ovXasWKqDlVkwSxMUcxCQ7O4BBbkK1mE5tPl3PvALvM=s240-c-k-c0x00ffffff-no-rj,US,4808565,48000,FALSE,1027
UCYnHvArKvCrB-JQQpCTwlWA,Gretchen's Vegan Bakery,"Gretchen Price is a CIA trained pastry chef with over 25 years in the professional bakery industry.  She owned a bakery in New Jersey for 10 years and is now creating vegan desserts here on YouTube to prove that you will never miss a thing by omitting animal ingredients! With the most beautiful & delicious cakes & pastry recipes, you too can become a great vegan baker with step by step tutorials for no fail results every time! All recipes are listed for free @ GretchensVeganBakery.com    ",gretchensveganbakery,2015-02-23T06:09:31Z,https://yt3.ggpht.com/ytc/AIdro_ngYeIt25C41q49cg9XppmhHeAms0J1sxpMlaDRwk4nWMk=s240-c-k-c0x00ffffff-no-rj,US,11175716,226000,FALSE,868
UCqIifthYQbT0QaIsYWBARVw,Vegan Realm,"Recettes véganes faciles à préparer et riches en propriétés nutritionnelles. Je cherche à adapter l'alimentation rurale traditionnelle à la vie moderne.  Les ingrédients principaux de mes plats proviennent du terroir; je me sers aussi des plantes sauvages que la nature environnante m'offre. J'évite le plus possible les produits transformés du commerce.  Ma cuisine est à la portée de tous, très facile à préparer et surtout très économique. Je vise une alimentation complète et bonne pour la santé.",veganrealm,2015-11-15T13:33:27Z,https://yt3.ggpht.com/ytc/AIdro_mKVU_EZ8v36lpPJjg_Eg2Ah5I2fpQXbuIbXhG9u9N6s5U=s240-c-k-c0x00ffffff-no-rj,IT,4692954,45400,FALSE,450
UCWrYJ8xNEYtzT1C3eNDSaWQ,Future Vegan,"Divulgación científica de calidad sobre alopecia, fitness y salud.   Contacto: FutureVegan.org ",futurevegan,2019-02-16T22:02:39Z,https://yt3.ggpht.com/ytc/AIdro_l0813rRbakTZv5PBL7ym6UXBAVedYfYuDr7GuV4RqwhrU=s240-c-k-c0x00ffffff-no-rj,ES,17143060,130000,FALSE,292
UCsJUCXoO8j-3t7zuWBy6tgw,Healthy Vegan Mama,"Helping you eat more plants the simple way! Subscribe for EASY oil-free, vegan/plant-based meals & Inspiration.  ",healthyveganmama,2018-09-14T17:12:42Z,https://yt3.ggpht.com/uAx2YA39mFH7SEqKlDKBdWueXm5W6NgVLFmxS3P6oFuLWRfc9zCEoBvJT6pPnIV6fhqzExT_6oA=s240-c-k-c0x00ffffff-no-rj,US,5572208,83400,FALSE,248
UCvy1Mv8nsSohI2rMH7kK4ow,The Vegan Society,One world. Many lives. Our choice.,thevegansociety,2010-09-23T14:52:04Z,https://yt3.ggpht.com/ytc/AIdro_lOMrzViXqJisTfqulQfopRzr4EvuKt1AOyppT8KWWy_aE=s240-c-k-c0x00ffffff-no-rj,,792952,7840,FALSE,133
UCELb47aJiS52HqWc-LCW7bQ,Brand New Vegan,"Hi! I'm Chuck.  I'm just a regular guy who LOVES good food!  (only plant-based!) .  I started in 2008 and from what my doctors said, it saved my life in 2020 when I suffered an ischemic stroke.  I'm perfectly fine today and I love helping people start their plant-based vegan journey not only to improve their own health - but also to help save our animal friends and heal our planet Earth.   I show you how easy it is to make wholesome vegan comfort-food recipes, review various gadgets and vegan food products, and share the stories of not only my own recovery but other Everyday Vegans as well.   I make Vegan EASY!  Look for new videos every Saturday and if you like this kind of content, don't forget to subscribe!  WEBSITE:  https://www.brandnewvegan.com FACEBOOK:  https://www.facebook.com/brandnewvegan INSTAGRAM:  https://www.instagram.com/brandnewvegan SUPPORT GROUP:  https://bnvcommunity.com ",brandnewvegan,2013-11-26T23:36:23Z,https://yt3.ggpht.com/ytc/AIdro_kK5j1UcYJHKTUKFthIssIi3WoqOF60AM23dV9_-RZrI5Q=s240-c-k-c0x00ffffff-no-rj,US,2234287,38300,FALSE,135
UCBf-I-AYAGgLYSB3rHAt-JQ,Jack Rock - That Vegan Dad,"Vegan Food Australia ~ Australian Vegan ~ Vegan Dad ~ Vegan Taste Tests ~ Vegan Australia Vlogs ~ Easy Vegan Recipes  My name is Jack Rock and this is the channel for you if you are an Australian vegan, vegan or even the vegan curious!  I'm trying to show everyone how accessible, simple and delicious being vegan is in Australia and around the world.  Being subscribed to this channel you can expect to enjoy weekly vegan taste test reviews, vegan friendly grocery hauls, accidentally vegan hauls, delicious vegan recipes, vegan vlogs and plenty of tips and tricks to assist in a vegan lifestyle.  ",jackrockthatvegandad,2019-01-14T00:08:28Z,https://yt3.ggpht.com/fR97G84kIKBI26YLMLuNRh50cm9L-yNHfL1HHR7jrniVrSiQ5p4Of6JtO5ph6MOF_KxSqnuP=s240-c-k-c0x00ffffff-no-rj,AU,700306,4640,FALSE,898
UCeTJIlUHkeg0oesBaQif9Yg,Katie Makes It Vegan,I can make anything vegan. Subscribe to see :),katiemakesitvegan,2019-10-17T13:07:25.606727Z,https://yt3.ggpht.com/ytc/AIdro_nA36nK8lupLwFX2K5uhX1mw5GHvmHqCmxTkrlER9BIkw=s240-c-k-c0x00ffffff-no-rj,US,363923,10500,FALSE,381
UC8yuEVrtYmd4R7RR1wfvWjA,Vegan Hacks,Vegan Food Inspiration ,veganhacks,2020-05-19T18:08:06.727529Z,https://yt3.ggpht.com/ytc/AIdro_m-oKVIbuK9YfplgYziGDDvVWLgD1BRioMBtJ7_CAcIWxQ=s240-c-k-c0x00ffffff-no-rj,,5062359,11600,FALSE,1564
